timestamp,SlurryPDI_kgpercm2g_ASide_G220PDI134046B,OxygenPDI_kgpercm2g_ASide_G220PDI134058B,SlurrySPMMagFlow_m3perh_G220FI133018A,CTSbased1ststagetemperature_oc_G220TY134703,Slurrypressure_kgpercm2g_ASide_G220PI134046A,OxygenFlowtoMixers_kgperh_ASide_G220FIC134333.MEAS,OxygenControlvalveSPPV_kgperh_ASide_G220FIC134333.SPT,OxygenPDI_kgpercm2g_ASide_G220PDI134058B_minus_SlurryPDI_kgpercm2g_ASide_G220PDI134046B
2023-03-10 21:10:00,0.7503150730208733,0.5123522797467658,0.2683812392575968,3.102349802548485,0.7174706409845705,-0.0128397303053294,0.0282676962032392,-0.469159914428901
2023-03-10 21:11:00,0.5592968588960929,-0.184042199775585,0.3180891496086641,3.205954668204767,0.4976869124891096,0.0154606972449832,0.2924445175991161,-1.6601333755114465
2023-03-10 21:12:00,0.630654008160672,-0.2072197516341566,-0.3072036120319827,3.198418979227243,0.4405210516033701,0.4459575057951184,0.0048654908398384,-1.87117654237332
2023-03-10 21:13:00,0.6426423233487948,-0.2040651114182496,0.0080891997330843,2.7293360172045933,0.422486068580775,0.4355894779653904,-0.1432089951452111,-1.890314028434451
2023-03-10 21:14:00,0.7459344856627863,-0.2084412164098904,0.1528335080718348,2.97759576284481,0.4897768572955349,0.4234860829012309,-0.15541920599883,-2.128263331683373
2023-03-10 21:15:00,0.5942201866708596,-0.7488834071828653,0.1535637208110653,2.557381500929757,0.4080467384684373,0.4200660755701041,-0.1636397238719983,-3.0448669565387787
2023-03-10 21:16:00,0.60757930692281,-0.915719832596784,-0.0858485110664139,2.7762974741225466,0.4441169223474839,0.4268386762923575,-0.177002962972439,-3.460587386632
2023-03-10 21:17:00,0.4756818273831477,-0.9408545157686876,-0.0093497225864907,2.1307248895811406,0.4022356274943093,0.4319152793359416,-0.1851484806077621,-3.227869845272548
2023-03-10 21:18:00,0.3278693682676373,-0.9708616672871788,0.2953774972454738,2.467014682508292,0.1783139012356711,0.429436983628831,0.1193380382951576,-2.971331371817129
2023-03-10 21:19:00,0.2878039407515724,-0.9922449673258747,0.0030100448501014,2.1910083835567726,0.1908375806419881,0.4269586879217204,0.1054979411250925,-2.9324705061927827
2023-03-10 21:20:00,0.2268431266361691,-1.5563722955547208,-0.0885617379943935,1.9949326452014648,0.1634573785858246,0.4241728901948547,-0.2016734428497575,-4.104072377373405
2023-03-10 21:21:00,0.0715558454791003,-1.6647470885340216,-0.0143840780002438,2.259052710514185,-0.0268449504157724,0.4096893200427863,-0.2098061735592943,-4.012482702448676
2023-03-10 21:22:00,0.1162366470393493,-1.644152266014465,-0.2033932031356507,1.85267298263363,0.0622540087647601,0.0841923158025421,-0.2179389042688082,-4.063348552976007
2023-03-10 21:23:00,0.072076324811105,-1.0083903496542204,-0.81182453122517,2.423677797162082,0.1460821868614936,-0.1260155120681325,-0.8075596839811499,-2.494048105929876
2023-03-10 21:24:00,-0.114031709828366,-0.9169782497266524,0.3709718487733861,1.3019604346734075,0.0487165445487786,-0.1359091235556565,-0.2099476863031322,-1.87193899841498
2023-03-10 21:25:00,-0.0551590823988605,-0.5680246914356202,0.5281839913633948,0.3053047263966209,0.0405674780446111,-0.1495177570728516,0.773505514509059,-1.1938970251098306
2023-03-10 21:26:00,0.0245798381305778,-0.0959450421655097,-0.196213673101928,0.5455566785882737,0.1158259457957944,-0.1684807057296815,-0.257498021526711,-0.2768182788277401
2023-03-10 21:27:00,-0.1224905834651718,-0.0520268005415504,0.1225096241788658,-0.2039470571176372,-0.0192949131991081,-0.1890232889375415,-0.3144328619213923,0.1492340095949227
2023-03-10 21:28:00,-0.4610670334769655,-0.0089088573933223,0.3269426187273145,-0.89950006743802,-0.3193071641854328,-0.2184490060861365,-0.0431735754418368,0.9958129480782196
2023-03-10 21:29:00,-0.4972270112540455,0.5638072610223717,-0.1396257837828814,-1.4727251047569172,-0.4031317752539244,-0.220848937718126,-0.1338913098581069,2.4015058633515443
2023-03-10 21:30:00,-0.5680555647440064,0.6883708650205169,-0.2040913990512166,-1.306904741792443,-0.4598170880079516,-0.2268533251102148,-0.2954316951052029,2.846109913373589
2023-03-10 21:31:00,-0.7316804864047615,0.1971225014723929,-0.3555002788909993,-1.3727294038330544,-0.5414286167624253,-0.2356589006094025,-0.3081751084694795,2.0696684280116817
2023-03-10 21:32:00,-0.8444354703482652,0.2024966923970667,0.1310208044793947,-2.2553106467094346,-0.7258573641455016,-0.2444644761086161,-0.1938755656612027,2.3307993700399967
2023-03-10 21:33:00,-1.0653180006589165,0.2535604503889918,-0.0291671256162479,-2.6897842108652306,-0.8976393356131679,-0.2532700516078037,-0.123017668816932,2.936192391632287
2023-03-10 21:34:00,-0.2966321077125334,0.8891387512973252,0.1088315985133389,-2.9002204048351232,-0.2494996464780239,-0.2620756271069914,0.3788100701805078,2.712280494908797
2023-03-10 21:35:00,-0.7437404086963917,0.512748161319889,-0.2104104267757381,-2.8682667281513923,-0.5870219013803798,-0.2708812026061791,0.0734409870032662,2.8269969212447714
2023-03-10 21:36:00,-0.586313115183486,0.4385465053393281,-0.0965855174387572,-2.748145054813353,-0.4587378441468084,-0.2869864113796323,0.0617159457210282,2.307990363585805
2023-03-10 21:37:00,-1.4968881886508814,-0.1201305441400134,-0.0628786550993076,-2.07660646323396,-1.276811770532649,0.0907688882701063,0.0595010042705096,3.022888503493425
2023-03-10 21:38:00,-1.2755109079011244,-0.0902396454139707,0.0674925734963091,-1.3178760014992597,-1.0049628204363186,0.1779020075606078,0.2373743552490981,2.6038287001909106
2023-03-10 21:39:00,1.09931232247307,1.3302525906427038,-0.0293739577999165,-0.8026127733793658,0.948094881284858,-0.2472537973250193,0.0256675691049923,0.6546877146020353
2023-03-10 21:40:00,0.9780662826999548,1.3058247554069506,0.0775104712088474,-0.8450149573934234,0.8719420765174077,-0.7406057336933194,0.2759630800853044,0.8655492646203343
2023-03-10 21:41:00,0.8604617818232245,1.2285908816806534,0.0131952189715196,-1.38292831562908,0.789733111385037,-0.6365250925261614,0.0014362668499624,0.94612378672227
2023-03-10 21:42:00,1.1058853916540732,1.4511805897095968,0.1018316312624095,-1.802904459985477,0.8805040469564333,-0.2458711494549128,-0.0178247696427922,0.9201601849541856
2023-03-10 21:43:00,0.4556047146150622,0.9989543064160086,0.1474665009989169,-2.3433443735957624,0.2979156825164641,-0.2359149068983506,-0.0214730066223688,1.3074138990840722
2023-03-10 21:44:00,0.0603615391013866,0.7413028671573685,-0.0401632186641731,-2.847671927296206,-0.0276821196788237,-0.2105835633541894,-0.0196923329424993,1.5826405327156112
2023-03-10 21:45:00,-1.040700186650796,-0.3460168752889822,0.0894207441903614,-2.465156264977791,-0.9132226879077496,0.3256324710709468,-0.0367978625994373,1.4937680276525287
2023-03-10 21:46:00,-1.5910800714329107,-1.1741967455369868,0.1085252675002702,-1.629659389508075,-1.414387595835413,0.6964939175080126,-0.0564935357164617,0.7902843981548172
